region,R,mydate
Argentina,,17mar2020
Argentina,,18mar2020
Argentina,,19mar2020
Argentina,,20mar2020
Argentina,,21mar2020
Argentina,,22mar2020
Argentina,,23mar2020
Argentina,,24mar2020
Argentina,,25mar2020
Argentina,,26mar2020
Argentina,,27mar2020
Argentina,,28mar2020
Argentina,,29mar2020
Argentina,,30mar2020
Argentina,,31mar2020
Argentina,,01apr2020
Argentina,,02apr2020
Argentina,,03apr2020
Argentina,,04apr2020
Argentina,,05apr2020
Argentina,,06apr2020
Argentina,,07apr2020
Argentina,,08apr2020
Argentina,,09apr2020
Argentina,,10apr2020
Argentina,,11apr2020
Argentina,,12apr2020
Argentina,,13apr2020
Argentina,,14apr2020
Argentina,,15apr2020
Argentina,,16apr2020
Argentina,,17apr2020
Argentina,,18apr2020
Argentina,,19apr2020
Argentina,,20apr2020
Argentina,,21apr2020
Argentina,,22apr2020
Argentina,,23apr2020
Argentina,,24apr2020
Argentina,,25apr2020
Argentina,,26apr2020
Argentina,,27apr2020
Argentina,,28apr2020
Argentina,,29apr2020
Argentina,,30apr2020
Argentina,,01may2020
Argentina,,02may2020
Argentina,,03may2020
Argentina,,04may2020
Argentina,,05may2020
Argentina,,06may2020
Argentina,,07may2020
Argentina,,08may2020
Argentina,,09may2020
Argentina,,10may2020
Argentina,,11may2020
Argentina,,12may2020
Argentina,,13may2020
Argentina,,14may2020
Argentina,,15may2020
Argentina,,16may2020
Argentina,,17may2020
Argentina,,18may2020
Argentina,,19may2020
Argentina,,20may2020
Argentina,,21may2020
Argentina,,22may2020
Argentina,,23may2020
Argentina,,24may2020
Argentina,,25may2020
Argentina,,26may2020
Argentina,,27may2020
Argentina,,28may2020
Argentina,,29may2020
Argentina,,30may2020
Argentina,,31may2020
Argentina,,01jun2020
Argentina,,02jun2020
Argentina,,03jun2020
Argentina,,04jun2020
Argentina,,05jun2020
Argentina,,06jun2020
Argentina,,07jun2020
Argentina,,08jun2020
Argentina,,09jun2020
Argentina,,10jun2020
Argentina,,11jun2020
Argentina,1.0930192,12jun2020
Argentina,1.0971314,13jun2020
Argentina,1.1039224,14jun2020
Argentina,1.1153215,15jun2020
Argentina,1.1254214,16jun2020
Argentina,1.1331885,17jun2020
Argentina,1.1402569,18jun2020
Argentina,1.1482054,19jun2020
Argentina,1.1565155,20jun2020
Argentina,1.1636554,21jun2020
Argentina,1.1690495,22jun2020
Argentina,1.173697,23jun2020
Argentina,1.1776079,24jun2020
Argentina,1.1828407,25jun2020
Argentina,1.1863309,26jun2020
Argentina,1.1879171,27jun2020
Argentina,1.1862551,28jun2020
Argentina,1.1833432,29jun2020
Argentina,1.1814959,30jun2020
Argentina,1.1793748,01jul2020
Argentina,1.1799557,02jul2020
Argentina,1.1872134,03jul2020
Argentina,1.2002587,04jul2020
Argentina,1.215989,05jul2020
Argentina,1.23278,06jul2020
Argentina,1.2476428,07jul2020
Argentina,1.2600353,08jul2020
Argentina,1.2662259,09jul2020
Argentina,1.2653395,10jul2020
Argentina,1.2598585,11jul2020
Argentina,1.2522718,12jul2020
Argentina,1.2421924,13jul2020
Argentina,1.2285872,14jul2020
Argentina,1.2103273,15jul2020
Argentina,1.1906853,16jul2020
Argentina,1.1722353,17jul2020
Argentina,1.1543194,18jul2020
Argentina,1.1392081,19jul2020
Argentina,1.1280932,20jul2020
Argentina,1.1225979,21jul2020
Argentina,1.1215496,22jul2020
Argentina,1.123904,23jul2020
Argentina,1.1283441,24jul2020
Argentina,1.1341165,25jul2020
Argentina,1.1423784,26jul2020
Argentina,1.1514238,27jul2020
Argentina,1.1576004,28jul2020
Argentina,1.1598384,29jul2020
Argentina,1.1595159,30jul2020
Argentina,1.1580038,31jul2020
Argentina,1.1549667,01aug2020
Argentina,1.1485834,02aug2020
Argentina,1.1406696,03aug2020
Argentina,1.132998,04aug2020
Argentina,1.125815,05aug2020
Argentina,1.117412,06aug2020
Argentina,1.1101353,07aug2020
Argentina,1.1067343,08aug2020
Argentina,1.1062417,09aug2020
Argentina,1.1077398,10aug2020
Argentina,1.1099719,11aug2020
Argentina,1.1109756,12aug2020
Argentina,1.1074219,13aug2020
Argentina,1.097762,14aug2020
Argentina,1.0838327,15aug2020
Argentina,1.0659536,16aug2020
Argentina,1.0448117,17aug2020
Argentina,1.0193776,18aug2020
Argentina,.99113816,19aug2020
Argentina,.97020042,20aug2020
Argentina,.95508629,21aug2020
Argentina,.94577175,22aug2020
Argentina,.94378912,23aug2020
Argentina,.95036894,24aug2020
Argentina,.96495056,25aug2020
Argentina,.98685414,26aug2020
Argentina,1.008284,27aug2020
Argentina,1.031491,28aug2020
Argentina,1.0525504,29aug2020
Argentina,1.0722808,30aug2020
Argentina,1.0920695,31aug2020
Argentina,1.1130649,01sep2020
Argentina,1.1355706,02sep2020
Argentina,1.161992,03sep2020
Argentina,1.1923498,04sep2020
Argentina,1.2278528,05sep2020
Argentina,1.2672749,06sep2020
Argentina,1.3079373,07sep2020
Argentina,1.3477448,08sep2020
Argentina,1.383557,09sep2020
Argentina,1.4150603,10sep2020
Argentina,1.437876,11sep2020
Argentina,1.4515338,12sep2020
Argentina,1.4580009,13sep2020
Argentina,1.4555023,14sep2020
Argentina,1.4443362,15sep2020
Argentina,1.4274516,16sep2020
Argentina,1.4059285,17sep2020
Argentina,1.3833728,18sep2020
Argentina,1.3602864,19sep2020
Argentina,1.3350632,20sep2020
Argentina,1.3091381,21sep2020
Argentina,1.2827631,22sep2020
Argentina,1.252736,23sep2020
Argentina,1.2157562,24sep2020
Argentina,1.1684071,25sep2020
Argentina,1.1074649,26sep2020
Argentina,1.0654939,27sep2020
Argentina,1.0392364,28sep2020
Arizona,,26jan2020
Arizona,,27jan2020
Arizona,,28jan2020
Arizona,,29jan2020
Arizona,,30jan2020
Arizona,,31jan2020
Arizona,,01feb2020
Arizona,,02feb2020
Arizona,,03feb2020
Arizona,,04feb2020
Arizona,,05feb2020
Arizona,,06feb2020
Arizona,,07feb2020
Arizona,,08feb2020
Arizona,,09feb2020
Arizona,,10feb2020
Arizona,,11feb2020
Arizona,,12feb2020
Arizona,,13feb2020
Arizona,,14feb2020
Arizona,,15feb2020
Arizona,,16feb2020
Arizona,,17feb2020
Arizona,,18feb2020
Arizona,,19feb2020
Arizona,,20feb2020
Arizona,,21feb2020
Arizona,,22feb2020
Arizona,,23feb2020
Arizona,,24feb2020
Arizona,,25feb2020
Arizona,,26feb2020
Arizona,,27feb2020
Arizona,,28feb2020
Arizona,,29feb2020
Arizona,,01mar2020
Arizona,,02mar2020
Arizona,,03mar2020
Arizona,,04mar2020
Arizona,,05mar2020
Arizona,,06mar2020
Arizona,,07mar2020
Arizona,,08mar2020
Arizona,,09mar2020
Arizona,,10mar2020
Arizona,,11mar2020
Arizona,,12mar2020
Arizona,,13mar2020
Arizona,,14mar2020
Arizona,,15mar2020
Arizona,,16mar2020
Arizona,,17mar2020
Arizona,,18mar2020
Arizona,,19mar2020
Arizona,,20mar2020
Arizona,,21mar2020
Arizona,,22mar2020
Arizona,,23mar2020
Arizona,,24mar2020
Arizona,,25mar2020
Arizona,,26mar2020
Arizona,,27mar2020
Arizona,,28mar2020
Arizona,,29mar2020
Arizona,,30mar2020
Arizona,1.2436137,31mar2020
Arizona,1.2123139,01apr2020
Arizona,1.1890448,02apr2020
Arizona,1.1729937,03apr2020
Arizona,1.1748426,04apr2020
Arizona,1.1790044,05apr2020
Arizona,1.1829481,06apr2020
Arizona,1.1765897,07apr2020
Arizona,1.1663163,08apr2020
Arizona,1.1573644,09apr2020
Arizona,1.1483475,10apr2020
Arizona,1.1311257,11apr2020
Arizona,1.1071194,12apr2020
Arizona,1.0775287,13apr2020
Arizona,1.0600872,14apr2020
Arizona,1.0458972,15apr2020
Arizona,1.031001,16apr2020
Arizona,1.0220013,17apr2020
Arizona,1.0268052,18apr2020
Arizona,1.0516084,19apr2020
Arizona,1.1039211,20apr2020
Arizona,1.1633084,21apr2020
Arizona,1.2260003,22apr2020
Arizona,1.2843889,23apr2020
Arizona,1.32567,24apr2020
Arizona,1.352915,25apr2020
Arizona,1.3629377,26apr2020
Arizona,1.3534071,27apr2020
Arizona,1.322841,28apr2020
Arizona,1.271739,29apr2020
Arizona,1.200133,30apr2020
Arizona,1.1290097,01may2020
Arizona,1.0542885,02may2020
Arizona,.97530526,03may2020
Arizona,.90648282,04may2020
Arizona,.85055465,05may2020
Arizona,.80897272,06may2020
Arizona,.78625619,07may2020
Arizona,.76942092,08may2020
Arizona,.76043439,09may2020
Arizona,.76401329,10may2020
Arizona,.76577467,11may2020
Arizona,.7714451,12may2020
Arizona,.78108609,13may2020
Arizona,.79693925,14may2020
Arizona,.82027149,15may2020
Arizona,.85885036,16may2020
Arizona,.90878338,17may2020
Arizona,.96205109,18may2020
Arizona,1.0170733,19may2020
Arizona,1.0726347,20may2020
Arizona,1.1274071,21may2020
Arizona,1.1716273,22may2020
Arizona,1.1943271,23may2020
Arizona,1.2011545,24may2020
Arizona,1.2006205,25may2020
Arizona,1.1896179,26may2020
Arizona,1.170071,27may2020
Arizona,1.1444035,28may2020
Arizona,1.1226428,29may2020
Arizona,1.111645,30may2020
Arizona,1.1069018,31may2020
Arizona,1.1043729,01jun2020
Arizona,1.1074684,02jun2020
Arizona,1.1178523,03jun2020
Arizona,1.1310828,04jun2020
Arizona,1.1454674,05jun2020
Arizona,1.1539037,06jun2020
Arizona,1.1625702,07jun2020
Arizona,1.172037,08jun2020
Arizona,1.1831367,09jun2020
Arizona,1.1925371,10jun2020
Arizona,1.2026399,11jun2020
Arizona,1.2132233,12jun2020
Arizona,1.2216616,13jun2020
Arizona,1.2267144,14jun2020
Arizona,1.2323647,15jun2020
Arizona,1.2348388,16jun2020
Arizona,1.2331541,17jun2020
Arizona,1.2233827,18jun2020
Arizona,1.2093891,19jun2020
Arizona,1.2023476,20jun2020
Arizona,1.1989907,21jun2020
Arizona,1.1983466,22jun2020
Arizona,1.2030878,23jun2020
Arizona,1.2138855,24jun2020
Arizona,1.2293055,25jun2020
Arizona,1.2478124,26jun2020
Arizona,1.2691621,27jun2020
Arizona,1.2934676,28jun2020
Arizona,1.317155,29jun2020
Arizona,1.333869,30jun2020
Arizona,1.3412926,01jul2020
Arizona,1.3385279,02jul2020
Arizona,1.3320476,03jul2020
Arizona,1.3143969,04jul2020
Arizona,1.2892953,05jul2020
Arizona,1.2565235,06jul2020
Arizona,1.2201962,07jul2020
Arizona,1.1868738,08jul2020
Arizona,1.1545186,09jul2020
Arizona,1.1201404,10jul2020
Arizona,1.0878568,11jul2020
Arizona,1.0535767,12jul2020
Arizona,1.0200202,13jul2020
Arizona,.99383575,14jul2020
Arizona,.96842432,15jul2020
Arizona,.94414145,16jul2020
Arizona,.92490828,17jul2020
Arizona,.90621138,18jul2020
Arizona,.89150661,19jul2020
Arizona,.88013732,20jul2020
Arizona,.87227964,21jul2020
Arizona,.86742967,22jul2020
Arizona,.86342114,23jul2020
Arizona,.85655427,24jul2020
Arizona,.84546864,25jul2020
Arizona,.84303916,26jul2020
Arizona,.8509956,27jul2020
Arizona,.85825711,28jul2020
Arizona,.865637,29jul2020
Arizona,.87734717,30jul2020
Arizona,.88900959,31jul2020
Arizona,.91009271,01aug2020
Arizona,.92365682,02aug2020
Arizona,.93203229,03aug2020
Arizona,.93663681,04aug2020
Arizona,.93767077,05aug2020
Arizona,.93434292,06aug2020
Arizona,.92316389,07aug2020
Arizona,.91940868,08aug2020
Arizona,.91891563,09aug2020
Arizona,.91496468,10aug2020
Arizona,.91256386,11aug2020
Arizona,.91484219,12aug2020
Arizona,.9242565,13aug2020
Arizona,.93849629,14aug2020
Arizona,.94814825,15aug2020
Arizona,.95855898,16aug2020
Arizona,.96133721,17aug2020
Arizona,.95660239,18aug2020
Arizona,.94559067,19aug2020
Arizona,.92950338,20aug2020
Arizona,.9091031,21aug2020
Arizona,.88563693,22aug2020
Arizona,.85486418,23aug2020
Arizona,.83424747,24aug2020
Arizona,.81489062,25aug2020
Arizona,.80377829,26aug2020
Arizona,.80662769,27aug2020
Arizona,.828641,28aug2020
Arizona,.83839113,29aug2020
Arizona,.85081375,30aug2020
Arizona,.86555111,31aug2020
Arizona,.89024526,01sep2020
Arizona,.92536151,02sep2020
Arizona,.97527915,03sep2020
Arizona,1.0369473,04sep2020
Arizona,1.1185431,05sep2020
Arizona,1.1958147,06sep2020
Arizona,1.2520543,07sep2020
Arizona,1.2818762,08sep2020
Arizona,1.2830759,09sep2020
Arizona,1.2592803,10sep2020
Arizona,1.2228227,11sep2020
Arizona,1.1728539,12sep2020
Arizona,1.1168162,13sep2020
Arizona,1.0662979,14sep2020
Arizona,1.0159727,15sep2020
Arizona,.96615851,16sep2020
Arizona,.91747302,17sep2020
Arizona,.86842358,18sep2020
Arizona,.82028461,19sep2020
Arizona,.77065909,20sep2020
Arizona,.71305358,21sep2020
Arizona,.65823019,22sep2020
Arizona,.60412294,23sep2020
Arizona,.55453849,24sep2020
Arizona,.50872558,25sep2020
Arizona,.46472216,26sep2020
Arizona,.42239457,27sep2020
Arizona,.3790026,28sep2020
Arkansas,,26jan2020
Arkansas,,27jan2020
Arkansas,,28jan2020
Arkansas,,29jan2020
Arkansas,,30jan2020
Arkansas,,31jan2020
Arkansas,,01feb2020
Arkansas,,02feb2020
Arkansas,,03feb2020
Arkansas,,04feb2020
Arkansas,,05feb2020
Arkansas,,06feb2020
Arkansas,,07feb2020
Arkansas,,08feb2020
Arkansas,,09feb2020
Arkansas,,10feb2020
Arkansas,,11feb2020
Arkansas,,12feb2020
Arkansas,,13feb2020
Arkansas,,14feb2020
Arkansas,,15feb2020
Arkansas,,16feb2020
Arkansas,,17feb2020
Arkansas,,18feb2020
Arkansas,,19feb2020
Arkansas,,20feb2020
Arkansas,,21feb2020
Arkansas,,22feb2020
Arkansas,,23feb2020
Arkansas,,24feb2020
Arkansas,,25feb2020
Arkansas,,26feb2020
Arkansas,,27feb2020
Arkansas,,28feb2020
Arkansas,,29feb2020
Arkansas,,01mar2020
Arkansas,,02mar2020
Arkansas,,03mar2020
Arkansas,,04mar2020
Arkansas,,05mar2020
Arkansas,,06mar2020
Arkansas,,07mar2020
Arkansas,,08mar2020
Arkansas,,09mar2020
Arkansas,,10mar2020
Arkansas,,11mar2020
Arkansas,,12mar2020
Arkansas,,13mar2020
Arkansas,,14mar2020
Arkansas,,15mar2020
Arkansas,,16mar2020
Arkansas,,17mar2020
Arkansas,,18mar2020
Arkansas,,19mar2020
Arkansas,,20mar2020
Arkansas,,21mar2020
Arkansas,,22mar2020
Arkansas,,23mar2020
Arkansas,,24mar2020
Arkansas,,25mar2020
Arkansas,,26mar2020
Arkansas,,27mar2020
Arkansas,,28mar2020
Arkansas,,29mar2020
Arkansas,,30mar2020
Arkansas,,31mar2020
Arkansas,,01apr2020
Arkansas,,02apr2020
Arkansas,,03apr2020
Arkansas,1.1284512,04apr2020
Arkansas,1.0305899,05apr2020
Arkansas,.93773568,06apr2020
Arkansas,.85579401,07apr2020
Arkansas,.78742909,08apr2020
Arkansas,.73902392,09apr2020
Arkansas,.72574353,10apr2020
Arkansas,.76292181,11apr2020
Arkansas,.8213433,12apr2020
Arkansas,.90281093,13apr2020
Arkansas,.99394482,14apr2020
Arkansas,1.0853771,15apr2020
Arkansas,1.1710567,16apr2020
Arkansas,1.2376233,17apr2020
Arkansas,1.2783371,18apr2020
Arkansas,1.2895694,19apr2020
Arkansas,1.2803934,20apr2020
Arkansas,1.252284,21apr2020
Arkansas,1.2124112,22apr2020
Arkansas,1.1540936,23apr2020
Arkansas,1.0904332,24apr2020
Arkansas,1.0182705,25apr2020
Arkansas,.93630439,26apr2020
Arkansas,.84197402,27apr2020
Arkansas,.74910301,28apr2020
Arkansas,.65705073,29apr2020
Arkansas,.57725501,30apr2020
Arkansas,.50433218,01may2020
Arkansas,.46117219,02may2020
Arkansas,.45219001,03may2020
Arkansas,.49262884,04may2020
Arkansas,.56580383,05may2020
Arkansas,.6758244,06may2020
Arkansas,.82090896,07may2020
Arkansas,.98332101,08may2020
Arkansas,1.1362259,09may2020
Arkansas,1.2730207,10may2020
Arkansas,1.3786837,11may2020
Arkansas,1.4512442,12may2020
Arkansas,1.4767398,13may2020
Arkansas,1.4595209,14may2020
Arkansas,1.4143975,15may2020
Arkansas,1.3604075,16may2020
Arkansas,1.3064306,17may2020
Arkansas,1.2623976,18may2020
Arkansas,1.2326983,19may2020
Arkansas,1.2179645,20may2020
Arkansas,1.2123767,21may2020
Arkansas,1.2139766,22may2020
Arkansas,1.2085226,23may2020
Arkansas,1.2008508,24may2020
Arkansas,1.2009867,25may2020
Arkansas,1.204237,26may2020
Arkansas,1.2061937,27may2020
Arkansas,1.2027504,28may2020
Arkansas,1.1950197,29may2020
Arkansas,1.1934093,30may2020
Arkansas,1.2051504,31may2020
Arkansas,1.2147558,01jun2020
Arkansas,1.2226689,02jun2020
Arkansas,1.227234,03jun2020
Arkansas,1.2288684,04jun2020
Arkansas,1.2316178,05jun2020
Arkansas,1.2301213,06jun2020
Arkansas,1.2178265,07jun2020
Arkansas,1.2002282,08jun2020
Arkansas,1.1742417,09jun2020
Arkansas,1.1413198,10jun2020
Arkansas,1.1024506,11jun2020
Arkansas,1.0552783,12jun2020
Arkansas,1.0041318,13jun2020
Arkansas,.95322692,14jun2020
Arkansas,.90150142,15jun2020
Arkansas,.86004907,16jun2020
Arkansas,.82794154,17jun2020
Arkansas,.8050378,18jun2020
Arkansas,.80021352,19jun2020
Arkansas,.80816305,20jun2020
Arkansas,.8123337,21jun2020
Arkansas,.81713372,22jun2020
Arkansas,.82291651,23jun2020
Arkansas,.83854067,24jun2020
Arkansas,.8649295,25jun2020
Arkansas,.89395207,26jun2020
Arkansas,.9351052,27jun2020
Arkansas,.99499989,28jun2020
Arkansas,1.0593263,29jun2020
Arkansas,1.1154253,30jun2020
Arkansas,1.1525804,01jul2020
Arkansas,1.1786097,02jul2020
Arkansas,1.2019527,03jul2020
Arkansas,1.2165852,04jul2020
Arkansas,1.2266241,05jul2020
Arkansas,1.2357852,06jul2020
Arkansas,1.2454659,07jul2020
Arkansas,1.2566881,08jul2020
Arkansas,1.263603,09jul2020
Arkansas,1.2640202,10jul2020
Arkansas,1.257423,11jul2020
Arkansas,1.246065,12jul2020
Arkansas,1.2398504,13jul2020
Arkansas,1.2344739,14jul2020
Arkansas,1.2259718,15jul2020
Arkansas,1.2178135,16jul2020
Arkansas,1.2118875,17jul2020
Arkansas,1.2087315,18jul2020
Arkansas,1.2066362,19jul2020
Arkansas,1.1998423,20jul2020
Arkansas,1.1879157,21jul2020
Arkansas,1.1713156,22jul2020
Arkansas,1.149408,23jul2020
Arkansas,1.1286989,24jul2020
Arkansas,1.1074665,25jul2020
Arkansas,1.0857629,26jul2020
Arkansas,1.0645292,27jul2020
Arkansas,1.042232,28jul2020
Arkansas,1.020741,29jul2020
Arkansas,1.0022042,30jul2020
Arkansas,.98144901,31jul2020
Arkansas,.96755081,01aug2020
Arkansas,.95975947,02aug2020
Arkansas,.95387262,03aug2020
Arkansas,.95775354,04aug2020
Arkansas,.97525781,05aug2020
Arkansas,1.0078871,06aug2020
Arkansas,1.0529648,07aug2020
Arkansas,1.0991453,08aug2020
Arkansas,1.1474566,09aug2020
Arkansas,1.1952785,10aug2020
Arkansas,1.2398996,11aug2020
Arkansas,1.2713095,12aug2020
Arkansas,1.2832594,13aug2020
Arkansas,1.2799712,14aug2020
Arkansas,1.2660991,15aug2020
Arkansas,1.2414197,16aug2020
Arkansas,1.216622,17aug2020
Arkansas,1.1889478,18aug2020
Arkansas,1.1655797,19aug2020
Arkansas,1.1478946,20aug2020
Arkansas,1.1338165,21aug2020
Arkansas,1.1272244,22aug2020
Arkansas,1.1252631,23aug2020
Arkansas,1.123963,24aug2020
Arkansas,1.1248469,25aug2020
Arkansas,1.1262074,26aug2020
Arkansas,1.1289954,27aug2020
Arkansas,1.13313,28aug2020
Arkansas,1.1406006,29aug2020
Arkansas,1.1569657,30aug2020
Arkansas,1.1786749,31aug2020
Arkansas,1.2009633,01sep2020
Arkansas,1.2223372,02sep2020
Arkansas,1.2417656,03sep2020
Arkansas,1.254271,04sep2020
Arkansas,1.2519048,05sep2020
Arkansas,1.2307528,06sep2020
Arkansas,1.1905354,07sep2020
Arkansas,1.1324338,08sep2020
Arkansas,1.0534564,09sep2020
Arkansas,.94710636,10sep2020
Arkansas,.86155224,11sep2020
Arkansas,.79485685,12sep2020
Arkansas,.74904019,13sep2020
Arkansas,.72837991,14sep2020
Arkansas,.73931319,15sep2020
Arkansas,.78821415,16sep2020
Arkansas,.88963956,17sep2020
Arkansas,.9713468,18sep2020
Arkansas,1.0295885,19sep2020
Arkansas,1.062296,20sep2020
Arkansas,1.0733415,21sep2020
Arkansas,1.0674989,22sep2020
Arkansas,1.0572567,23sep2020
Arkansas,1.0460256,24sep2020
Arkansas,1.0397812,25sep2020
Arkansas,1.0394278,26sep2020
Arkansas,1.0453421,27sep2020
Arkansas,1.0514238,28sep2020
Armenia,,26jan2020
Armenia,,27jan2020
Armenia,,28jan2020
Armenia,,29jan2020
Armenia,,30jan2020
Armenia,,31jan2020
Armenia,,01feb2020
Armenia,,02feb2020
Armenia,,03feb2020
Armenia,,04feb2020
Armenia,,05feb2020
Armenia,,06feb2020
Armenia,,07feb2020
Armenia,,08feb2020
Armenia,,09feb2020
Armenia,,10feb2020
Armenia,,11feb2020
Armenia,,12feb2020
Armenia,,13feb2020
Armenia,,14feb2020
Armenia,,15feb2020
Armenia,,16feb2020
Armenia,,17feb2020
Armenia,,18feb2020
Armenia,,19feb2020
Armenia,,20feb2020
Armenia,,21feb2020
Armenia,,22feb2020
Armenia,,23feb2020
Armenia,,24feb2020
Armenia,,25feb2020
Armenia,,26feb2020
Armenia,,27feb2020
Armenia,,28feb2020
Armenia,,29feb2020
Armenia,,01mar2020
Armenia,,02mar2020
Armenia,,03mar2020
Armenia,,04mar2020
Armenia,,05mar2020
Armenia,,06mar2020
Armenia,,07mar2020
Armenia,,08mar2020
Armenia,,09mar2020
Armenia,,10mar2020
Armenia,,11mar2020
Armenia,,12mar2020
Armenia,,13mar2020
Armenia,,14mar2020
Armenia,,15mar2020
Armenia,,16mar2020
Armenia,,17mar2020
Armenia,,18mar2020
Armenia,,19mar2020
Armenia,,20mar2020
Armenia,,21mar2020
Armenia,,22mar2020
Armenia,,23mar2020
Armenia,,24mar2020
Armenia,,25mar2020
Armenia,,26mar2020
Armenia,,27mar2020
Armenia,,28mar2020
Armenia,,29mar2020
Armenia,,30mar2020
Armenia,,31mar2020
Armenia,,01apr2020
Armenia,,02apr2020
Armenia,,03apr2020
Armenia,,04apr2020
Armenia,,05apr2020
Armenia,,06apr2020
Armenia,,07apr2020
Armenia,,08apr2020
Armenia,,09apr2020
Armenia,,10apr2020
Armenia,,11apr2020
Armenia,,12apr2020
Armenia,,13apr2020
Armenia,,14apr2020
Armenia,,15apr2020
Armenia,,16apr2020
Armenia,,17apr2020
Armenia,,18apr2020
Armenia,,19apr2020
Armenia,,20apr2020
Armenia,,21apr2020
Armenia,,22apr2020
Armenia,,23apr2020
Armenia,,24apr2020
Armenia,,25apr2020
Armenia,,26apr2020
Armenia,,27apr2020
Armenia,,28apr2020
Armenia,,29apr2020
Armenia,,30apr2020
Armenia,,01may2020
Armenia,,02may2020
Armenia,,03may2020
Armenia,,04may2020
Armenia,,05may2020
Armenia,,06may2020
Armenia,,07may2020
Armenia,,08may2020
Armenia,,09may2020
Armenia,,10may2020
Armenia,1.6056175,11may2020
Armenia,1.5731436,12may2020
Armenia,1.5445275,13may2020
Armenia,1.5162749,14may2020
Armenia,1.4892021,15may2020
Armenia,1.4635407,16may2020
Armenia,1.4391619,17may2020
Armenia,1.4144062,18may2020
Armenia,1.3866378,19may2020
Armenia,1.3525531,20may2020
Armenia,1.3156499,21may2020
Armenia,1.2743556,22may2020
Armenia,1.2298263,23may2020
Armenia,1.1898566,24may2020
Armenia,1.1535008,25may2020
Armenia,1.1209297,26may2020
Armenia,1.0892364,27may2020
Armenia,1.0573527,28may2020
Armenia,1.0347942,29may2020
Armenia,1.0239797,30may2020
Armenia,1.0168272,31may2020
Armenia,1.0119958,01jun2020
Armenia,1.0081846,02jun2020
Armenia,1.0089015,03jun2020
Armenia,1.0157559,04jun2020
Armenia,1.0177975,05jun2020
Armenia,1.0118432,06jun2020
Armenia,1.0057113,07jun2020
Armenia,1.0033572,08jun2020
Armenia,1.0036632,09jun2020
Armenia,1.0022393,10jun2020
Armenia,1.0022972,11jun2020
Armenia,1.0050814,12jun2020
Armenia,1.0096006,13jun2020
Armenia,1.0066936,14jun2020
Armenia,.99272496,15jun2020
Armenia,.97179025,16jun2020
Armenia,.95335704,17jun2020
Armenia,.93262172,18jun2020
Armenia,.91248518,19jun2020
Armenia,.89740586,20jun2020
Armenia,.89214051,21jun2020
Armenia,.90180916,22jun2020
Armenia,.92794591,23jun2020
Armenia,.96134228,24jun2020
Armenia,.99980235,25jun2020
Armenia,1.0413839,26jun2020
Armenia,1.0817747,27jun2020
Armenia,1.1153717,28jun2020
Armenia,1.1385045,29jun2020
Armenia,1.1479253,30jun2020
Armenia,1.1451955,01jul2020
Armenia,1.1302131,02jul2020
Armenia,1.1043562,03jul2020
Armenia,1.0735425,04jul2020
Armenia,1.0434265,05jul2020
Armenia,1.0141317,06jul2020
Armenia,.98913383,07jul2020
Armenia,.96756518,08jul2020
Armenia,.95034814,09jul2020
Armenia,.93455613,10jul2020
Armenia,.91431391,11jul2020
Armenia,.88968408,12jul2020
Armenia,.86172229,13jul2020
